source,target,peso,citas_max,primera_colab,ultima_colab
https://openalex.org/A5000003902,https://openalex.org/A5024559110,1,150,2019,2019
https://openalex.org/A5000003902,https://openalex.org/A5076484974,1,150,2019,2019
https://openalex.org/A5000003902,https://openalex.org/A5112489598,1,150,2019,2019
https://openalex.org/A5000046805,https://openalex.org/A5008326906,1,132,2019,2019
https://openalex.org/A5000046805,https://openalex.org/A5107394271,1,132,2019,2019
https://openalex.org/A5000086052,https://openalex.org/A5051886578,1,470,2019,2019
https://openalex.org/A5000086052,https://openalex.org/A5076972491,1,470,2019,2019
https://openalex.org/A5000173305,https://openalex.org/A5002322546,1,136,2019,2019
https://openalex.org/A5000173305,https://openalex.org/A5042528279,1,136,2019,2019
https://openalex.org/A5000173305,https://openalex.org/A5046596303,1,136,2019,2019
https://openalex.org/A5000173305,https://openalex.org/A5055474760,1,136,2019,2019
https://openalex.org/A5000173305,https://openalex.org/A5069024121,1,136,2019,2019
https://openalex.org/A5000173305,https://openalex.org/A5076159622,1,136,2019,2019
https://openalex.org/A5000182215,https://openalex.org/A5004314505,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5020218652,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5021025671,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5021371191,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5026565466,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5030231487,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5033098879,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5050772514,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5055561790,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5070252158,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5073416357,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5079232768,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5086154618,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5089360167,1,415,2018,2018
https://openalex.org/A5000182215,https://openalex.org/A5091338305,1,415,2018,2018
https://openalex.org/A5000185036,https://openalex.org/A5005213674,1,124,2020,2020
https://openalex.org/A5000185036,https://openalex.org/A5058469717,1,124,2020,2020
https://openalex.org/A5000185036,https://openalex.org/A5063105402,1,124,2020,2020
https://openalex.org/A5000190706,https://openalex.org/A5000406917,1,164,2020,2020
https://openalex.org/A5000190706,https://openalex.org/A5021404740,1,164,2020,2020
https://openalex.org/A5000190706,https://openalex.org/A5073630779,1,164,2020,2020
https://openalex.org/A5000190706,https://openalex.org/A5073905267,1,164,2020,2020
https://openalex.org/A5000190706,https://openalex.org/A5079331782,1,164,2020,2020
https://openalex.org/A5000190706,https://openalex.org/A5106725939,1,164,2020,2020
https://openalex.org/A5000190706,https://openalex.org/A5109247416,1,164,2020,2020
https://openalex.org/A5000220140,https://openalex.org/A5007617508,1,468,2023,2023
https://openalex.org/A5000220140,https://openalex.org/A5035444307,1,468,2023,2023
https://openalex.org/A5000220140,https://openalex.org/A5101830142,1,468,2023,2023
https://openalex.org/A5000222973,https://openalex.org/A5012256154,1,158,2021,2021
https://openalex.org/A5000228808,https://openalex.org/A5091190803,1,154,2018,2018
https://openalex.org/A5000278378,https://openalex.org/A5051432885,1,291,2019,2019
https://openalex.org/A5000325687,https://openalex.org/A5025805658,1,490,2018,2018
https://openalex.org/A5000325687,https://openalex.org/A5070548596,1,490,2018,2018
https://openalex.org/A5000325687,https://openalex.org/A5113031874,1,490,2018,2018
https://openalex.org/A5000346312,https://openalex.org/A5012413067,1,131,2019,2019
https://openalex.org/A5000346312,https://openalex.org/A5023356593,1,131,2019,2019
https://openalex.org/A5000346312,https://openalex.org/A5035278647,1,131,2019,2019
https://openalex.org/A5000346312,https://openalex.org/A5047332811,1,131,2019,2019
https://openalex.org/A5000349944,https://openalex.org/A5004291998,1,127,2020,2020
https://openalex.org/A5000349944,https://openalex.org/A5014592941,1,127,2020,2020
https://openalex.org/A5000349944,https://openalex.org/A5081064553,1,127,2020,2020
https://openalex.org/A5000349944,https://openalex.org/A5091680970,1,127,2020,2020
https://openalex.org/A5000406917,https://openalex.org/A5021404740,1,164,2020,2020
https://openalex.org/A5000406917,https://openalex.org/A5073630779,1,164,2020,2020
https://openalex.org/A5000406917,https://openalex.org/A5073905267,1,164,2020,2020
https://openalex.org/A5000406917,https://openalex.org/A5079331782,1,164,2020,2020
https://openalex.org/A5000406917,https://openalex.org/A5106725939,1,164,2020,2020
https://openalex.org/A5000406917,https://openalex.org/A5109247416,1,164,2020,2020
https://openalex.org/A5000425592,https://openalex.org/A5003596822,1,158,2021,2021
https://openalex.org/A5000425592,https://openalex.org/A5065258336,1,158,2021,2021
https://openalex.org/A5000425592,https://openalex.org/A5084471842,1,209,2020,2020
https://openalex.org/A5000425592,https://openalex.org/A5088159892,2,209,2020,2021
https://openalex.org/A5000448921,https://openalex.org/A5020757109,1,123,2020,2020
https://openalex.org/A5000448921,https://openalex.org/A5059975098,1,123,2020,2020
https://openalex.org/A5000448921,https://openalex.org/A5100724873,1,123,2020,2020
https://openalex.org/A5000458971,https://openalex.org/A5013891448,2,253,2018,2021
https://openalex.org/A5000458971,https://openalex.org/A5018700326,3,149,2018,2020
https://openalex.org/A5000458971,https://openalex.org/A5019001565,2,142,2018,2019
https://openalex.org/A5000458971,https://openalex.org/A5022695123,1,162,2021,2021
https://openalex.org/A5000458971,https://openalex.org/A5025952903,1,253,2018,2018
https://openalex.org/A5000458971,https://openalex.org/A5050026520,1,125,2021,2021
https://openalex.org/A5000458971,https://openalex.org/A5057953964,1,162,2021,2021
https://openalex.org/A5000458971,https://openalex.org/A5064586736,1,130,2018,2018
https://openalex.org/A5000458971,https://openalex.org/A5070764983,1,375,2018,2018
https://openalex.org/A5000458971,https://openalex.org/A5077204968,1,162,2021,2021
https://openalex.org/A5000458971,https://openalex.org/A5090304373,1,162,2021,2021
https://openalex.org/A5000458971,https://openalex.org/A5100702378,1,375,2018,2018
https://openalex.org/A5000506517,https://openalex.org/A5003319227,1,187,2019,2019
https://openalex.org/A5000506517,https://openalex.org/A5029760198,1,187,2019,2019
https://openalex.org/A5000506517,https://openalex.org/A5034988029,1,404,2020,2020
https://openalex.org/A5000506517,https://openalex.org/A5042463116,1,187,2019,2019
https://openalex.org/A5000506517,https://openalex.org/A5079450474,2,404,2019,2020
https://openalex.org/A5000506517,https://openalex.org/A5081326302,1,404,2020,2020
https://openalex.org/A5000506517,https://openalex.org/A5084119748,1,404,2020,2020
https://openalex.org/A5000540912,https://openalex.org/A5015187859,1,124,2019,2019
https://openalex.org/A5000540912,https://openalex.org/A5015235383,1,124,2019,2019
https://openalex.org/A5000540912,https://openalex.org/A5024178769,1,124,2019,2019
https://openalex.org/A5000540912,https://openalex.org/A5029582583,1,124,2019,2019
https://openalex.org/A5000540912,https://openalex.org/A5034180542,1,124,2019,2019
https://openalex.org/A5000540912,https://openalex.org/A5044092334,1,124,2019,2019
https://openalex.org/A5000540912,https://openalex.org/A5084722596,1,124,2019,2019
https://openalex.org/A5000562096,https://openalex.org/A5001582155,1,226,2021,2021
https://openalex.org/A5000562096,https://openalex.org/A5009500267,2,226,2020,2021
https://openalex.org/A5000562096,https://openalex.org/A5015328553,1,226,2021,2021
https://openalex.org/A5000562096,https://openalex.org/A5018857579,1,146,2020,2020
https://openalex.org/A5000562096,https://openalex.org/A5047184611,1,226,2021,2021
https://openalex.org/A5000562096,https://openalex.org/A5061724957,1,226,2021,2021
https://openalex.org/A5000562096,https://openalex.org/A5080674227,1,226,2021,2021
https://openalex.org/A5000562096,https://openalex.org/A5081594926,1,146,2020,2020
https://openalex.org/A5000562096,https://openalex.org/A5088225466,1,146,2020,2020
https://openalex.org/A5000565002,https://openalex.org/A5004337675,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5006349708,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5019309109,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5022558513,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5027258357,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5038951415,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5044056719,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5045897777,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5065550914,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5076375258,1,185,2019,2019
https://openalex.org/A5000565002,https://openalex.org/A5090324795,1,185,2019,2019
https://openalex.org/A5000669673,https://openalex.org/A5033548312,1,183,2018,2018
https://openalex.org/A5000669673,https://openalex.org/A5035092372,1,183,2018,2018
https://openalex.org/A5000669673,https://openalex.org/A5107857908,1,183,2018,2018
https://openalex.org/A5000669914,https://openalex.org/A5012533091,1,133,2021,2021
https://openalex.org/A5000669914,https://openalex.org/A5019886994,1,133,2021,2021
https://openalex.org/A5000669914,https://openalex.org/A5040018777,1,133,2021,2021
https://openalex.org/A5000669914,https://openalex.org/A5042885385,1,133,2021,2021
https://openalex.org/A5000669914,https://openalex.org/A5068485809,1,133,2021,2021
https://openalex.org/A5000750744,https://openalex.org/A5035863546,1,203,2022,2022
https://openalex.org/A5000750744,https://openalex.org/A5068621274,1,203,2022,2022
https://openalex.org/A5000750744,https://openalex.org/A5070031640,1,203,2022,2022
https://openalex.org/A5000750744,https://openalex.org/A5079698380,1,203,2022,2022
https://openalex.org/A5000750744,https://openalex.org/A5109323656,1,203,2022,2022
https://openalex.org/A5000904160,https://openalex.org/A5080988880,1,143,2018,2018
https://openalex.org/A5000914397,https://openalex.org/A5019477746,1,300,2018,2018
https://openalex.org/A5000914397,https://openalex.org/A5035112580,1,300,2018,2018
https://openalex.org/A5000914397,https://openalex.org/A5049348030,1,300,2018,2018
https://openalex.org/A5000914397,https://openalex.org/A5053746230,2,300,2018,2021
https://openalex.org/A5000914397,https://openalex.org/A5067635747,1,129,2021,2021
https://openalex.org/A5000914397,https://openalex.org/A5068463486,1,129,2021,2021
https://openalex.org/A5000914397,https://openalex.org/A5072577985,2,300,2018,2021
https://openalex.org/A5000929496,https://openalex.org/A5027580547,1,122,2018,2018
https://openalex.org/A5000929496,https://openalex.org/A5039709573,1,122,2018,2018
https://openalex.org/A5000929496,https://openalex.org/A5043291130,1,122,2018,2018
https://openalex.org/A5000929496,https://openalex.org/A5072300978,1,122,2018,2018
https://openalex.org/A5000935301,https://openalex.org/A5001514418,1,159,2022,2022
https://openalex.org/A5000935301,https://openalex.org/A5009164698,1,159,2022,2022
https://openalex.org/A5000935301,https://openalex.org/A5031877252,1,159,2022,2022
https://openalex.org/A5000935301,https://openalex.org/A5035651184,1,159,2022,2022
https://openalex.org/A5000935301,https://openalex.org/A5078597720,1,159,2022,2022
https://openalex.org/A5001027249,https://openalex.org/A5004615717,1,376,2024,2024
https://openalex.org/A5001027249,https://openalex.org/A5042356850,1,376,2024,2024
https://openalex.org/A5001027249,https://openalex.org/A5070696987,1,376,2024,2024
https://openalex.org/A5001039974,https://openalex.org/A5002816010,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5014482033,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5017677862,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5025952903,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5027346403,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5033435311,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5037821992,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5055349233,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5061317811,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5087727257,1,248,2020,2020
https://openalex.org/A5001039974,https://openalex.org/A5113916914,1,248,2020,2020
https://openalex.org/A5001070736,https://openalex.org/A5027062147,1,177,2021,2021
https://openalex.org/A5001070736,https://openalex.org/A5034229467,1,177,2021,2021
https://openalex.org/A5001070736,https://openalex.org/A5059287079,1,177,2021,2021
https://openalex.org/A5001070736,https://openalex.org/A5063181661,1,177,2021,2021
https://openalex.org/A5001070736,https://openalex.org/A5087519345,1,177,2021,2021
https://openalex.org/A5001182420,https://openalex.org/A5025763283,1,677,2020,2020
https://openalex.org/A5001201662,https://openalex.org/A5003719057,1,183,2018,2018
https://openalex.org/A5001201662,https://openalex.org/A5014247656,1,183,2018,2018
https://openalex.org/A5001201662,https://openalex.org/A5053156610,1,183,2018,2018
https://openalex.org/A5001206815,https://openalex.org/A5014222009,1,167,2019,2019
https://openalex.org/A5001206815,https://openalex.org/A5033018404,1,167,2019,2019
https://openalex.org/A5001206815,https://openalex.org/A5075389766,1,167,2019,2019
https://openalex.org/A5001206815,https://openalex.org/A5110572850,1,167,2019,2019
https://openalex.org/A5001239153,https://openalex.org/A5024465868,1,169,2020,2020
https://openalex.org/A5001239153,https://openalex.org/A5084302752,1,169,2020,2020
https://openalex.org/A5001239153,https://openalex.org/A5091482780,1,169,2020,2020
https://openalex.org/A5001292367,https://openalex.org/A5074396795,1,138,2021,2021
https://openalex.org/A5001307432,https://openalex.org/A5003576693,1,134,2020,2020
https://openalex.org/A5001307432,https://openalex.org/A5031467365,1,134,2020,2020
https://openalex.org/A5001318317,https://openalex.org/A5003929708,1,175,2024,2024
https://openalex.org/A5001318317,https://openalex.org/A5008088462,1,175,2024,2024
https://openalex.org/A5001401315,https://openalex.org/A5031879333,1,196,2020,2020
https://openalex.org/A5001401315,https://openalex.org/A5076324723,1,196,2020,2020
https://openalex.org/A5001401315,https://openalex.org/A5081220480,1,196,2020,2020
https://openalex.org/A5001457664,https://openalex.org/A5005590670,1,158,2020,2020
https://openalex.org/A5001457664,https://openalex.org/A5008218903,1,158,2020,2020
https://openalex.org/A5001457664,https://openalex.org/A5009808442,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5011791725,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5015113096,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5017427878,1,139,2021,2021
https://openalex.org/A5001457664,https://openalex.org/A5020734888,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5026517227,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5029914596,1,139,2021,2021
https://openalex.org/A5001457664,https://openalex.org/A5038123737,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5049270979,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5056367688,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5066841325,1,158,2020,2020
https://openalex.org/A5001457664,https://openalex.org/A5072532781,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5073764726,2,158,2020,2021
https://openalex.org/A5001457664,https://openalex.org/A5080659937,1,139,2021,2021
https://openalex.org/A5001457664,https://openalex.org/A5091865580,1,158,2020,2020
https://openalex.org/A5001514418,https://openalex.org/A5009164698,1,159,2022,2022
https://openalex.org/A5001514418,https://openalex.org/A5031877252,1,159,2022,2022
https://openalex.org/A5001514418,https://openalex.org/A5035651184,1,159,2022,2022
https://openalex.org/A5001514418,https://openalex.org/A5078597720,1,159,2022,2022
https://openalex.org/A5001562050,https://openalex.org/A5001731251,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5004756333,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5004846711,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5005951305,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5007007404,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5007834910,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5013790646,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5014972181,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5016700461,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5021122880,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5022097827,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5023783658,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5025554206,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5027044033,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5032252442,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5037198503,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5039694693,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5040171276,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5040290360,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5045301167,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5050653783,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5053376791,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5057586786,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5062231021,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5064031188,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5064150548,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5070351685,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5070501483,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5073796630,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5076076101,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5081389327,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5082195410,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5086054339,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5087380706,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5088697304,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5100351254,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5112472336,1,208,2023,2023
https://openalex.org/A5001562050,https://openalex.org/A5112650278,1,208,2023,2023
https://openalex.org/A5001582155,https://openalex.org/A5009500267,1,226,2021,2021
https://openalex.org/A5001582155,https://openalex.org/A5015328553,1,226,2021,2021
https://openalex.org/A5001582155,https://openalex.org/A5047184611,1,226,2021,2021
https://openalex.org/A5001582155,https://openalex.org/A5061724957,1,226,2021,2021
https://openalex.org/A5001582155,https://openalex.org/A5080674227,1,226,2021,2021
https://openalex.org/A5001612572,https://openalex.org/A5007104775,2,179,2018,2019
https://openalex.org/A5001612572,https://openalex.org/A5024746609,1,179,2018,2018
https://openalex.org/A5001612572,https://openalex.org/A5043088480,2,179,2018,2019
https://openalex.org/A5001612572,https://openalex.org/A5053893926,1,148,2019,2019
https://openalex.org/A5001612572,https://openalex.org/A5055468553,1,179,2018,2018
https://openalex.org/A5001612572,https://openalex.org/A5061154979,1,148,2019,2019
https://openalex.org/A5001612572,https://openalex.org/A5069016348,1,179,2018,2018
https://openalex.org/A5001612572,https://openalex.org/A5079255249,2,179,2018,2019
https://openalex.org/A5001612572,https://openalex.org/A5086409321,2,179,2018,2019
https://openalex.org/A5001612572,https://openalex.org/A5089045433,2,179,2018,2019
https://openalex.org/A5001616500,https://openalex.org/A5005129613,1,171,2021,2021
https://openalex.org/A5001616500,https://openalex.org/A5040066189,1,171,2021,2021
https://openalex.org/A5001616500,https://openalex.org/A5041450535,1,171,2021,2021
https://openalex.org/A5001616500,https://openalex.org/A5097275111,1,171,2021,2021
https://openalex.org/A5001616500,https://openalex.org/A5104094162,1,171,2021,2021
https://openalex.org/A5001616500,https://openalex.org/A5113023380,1,171,2021,2021
https://openalex.org/A5001633793,https://openalex.org/A5010837461,1,225,2022,2022
https://openalex.org/A5001643379,https://openalex.org/A5015948034,1,125,2019,2019
https://openalex.org/A5001643379,https://openalex.org/A5025033098,1,125,2019,2019
https://openalex.org/A5001643379,https://openalex.org/A5066649959,1,125,2019,2019
https://openalex.org/A5001643379,https://openalex.org/A5078403006,1,125,2019,2019
https://openalex.org/A5001644255,https://openalex.org/A5008990425,1,140,2021,2021
https://openalex.org/A5001644255,https://openalex.org/A5018402858,1,140,2021,2021
https://openalex.org/A5001665629,https://openalex.org/A5019496984,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5036015018,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5036573665,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5040551434,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5042016120,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5052692395,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5055480473,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5065227355,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5069071467,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5072971554,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5077877437,1,175,2018,2018
https://openalex.org/A5001665629,https://openalex.org/A5090915306,1,175,2018,2018
https://openalex.org/A5001676543,https://openalex.org/A5046105560,1,180,2019,2019
https://openalex.org/A5001678229,https://openalex.org/A5022205078,1,134,2021,2021
https://openalex.org/A5001678229,https://openalex.org/A5056635511,1,134,2021,2021
https://openalex.org/A5001678229,https://openalex.org/A5063870649,1,134,2021,2021
https://openalex.org/A5001678229,https://openalex.org/A5084352657,1,134,2021,2021
https://openalex.org/A5001709483,https://openalex.org/A5031693240,1,144,2018,2018
https://openalex.org/A5001731251,https://openalex.org/A5004756333,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5004846711,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5005951305,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5007007404,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5007834910,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5013790646,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5014972181,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5016700461,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5021122880,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5022097827,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5023783658,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5025554206,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5027044033,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5032252442,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5037198503,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5039694693,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5040171276,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5040290360,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5045301167,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5050653783,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5053376791,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5057586786,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5062231021,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5064031188,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5064150548,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5070351685,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5070501483,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5073796630,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5076076101,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5081389327,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5082195410,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5086054339,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5087380706,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5088697304,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5100351254,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5112472336,1,208,2023,2023
https://openalex.org/A5001731251,https://openalex.org/A5112650278,1,208,2023,2023
https://openalex.org/A5001754506,https://openalex.org/A5009945265,2,147,2018,2019
https://openalex.org/A5001754506,https://openalex.org/A5061724724,2,147,2018,2019
https://openalex.org/A5001754506,https://openalex.org/A5075332247,2,147,2018,2019
https://openalex.org/A5001770010,https://openalex.org/A5005929092,1,124,2018,2018
https://openalex.org/A5001770010,https://openalex.org/A5034503877,1,124,2018,2018
https://openalex.org/A5001784673,https://openalex.org/A5008109521,1,247,2020,2020
https://openalex.org/A5001784673,https://openalex.org/A5010002157,1,247,2020,2020
https://openalex.org/A5001784673,https://openalex.org/A5013105546,1,247,2020,2020
https://openalex.org/A5001784673,https://openalex.org/A5033853428,1,247,2020,2020
https://openalex.org/A5001784673,https://openalex.org/A5036286698,1,247,2020,2020
https://openalex.org/A5001784673,https://openalex.org/A5038477494,1,247,2020,2020
https://openalex.org/A5001784673,https://openalex.org/A5046045288,1,247,2020,2020
https://openalex.org/A5001784673,https://openalex.org/A5055842704,1,247,2020,2020
https://openalex.org/A5001784673,https://openalex.org/A5086024041,1,247,2020,2020
https://openalex.org/A5001791534,https://openalex.org/A5020778176,1,216,2020,2020
https://openalex.org/A5001791534,https://openalex.org/A5026859150,1,216,2020,2020
https://openalex.org/A5001791534,https://openalex.org/A5051563547,1,216,2020,2020
https://openalex.org/A5001791534,https://openalex.org/A5073770532,1,216,2020,2020
https://openalex.org/A5001791534,https://openalex.org/A5077219012,1,216,2020,2020
https://openalex.org/A5001791534,https://openalex.org/A5081498818,1,216,2020,2020
https://openalex.org/A5001791534,https://openalex.org/A5100686705,1,216,2020,2020
https://openalex.org/A5001847375,https://openalex.org/A5007668526,1,241,2018,2018
https://openalex.org/A5001847375,https://openalex.org/A5049838472,1,241,2018,2018
https://openalex.org/A5001847375,https://openalex.org/A5103819810,1,241,2018,2018
https://openalex.org/A5001852620,https://openalex.org/A5021270316,1,124,2018,2018
https://openalex.org/A5001852620,https://openalex.org/A5028338424,1,124,2018,2018
https://openalex.org/A5001852620,https://openalex.org/A5046370177,1,124,2018,2018
https://openalex.org/A5001852620,https://openalex.org/A5077622622,1,124,2018,2018
https://openalex.org/A5001852620,https://openalex.org/A5083848926,1,124,2018,2018
https://openalex.org/A5001852620,https://openalex.org/A5109388002,1,124,2018,2018
https://openalex.org/A5001852620,https://openalex.org/A5113320422,1,124,2018,2018
https://openalex.org/A5001871853,https://openalex.org/A5015430481,1,147,2020,2020
https://openalex.org/A5001871853,https://openalex.org/A5020694640,1,147,2020,2020
https://openalex.org/A5001871853,https://openalex.org/A5052149401,1,147,2020,2020
https://openalex.org/A5001871853,https://openalex.org/A5071791777,1,147,2020,2020
https://openalex.org/A5001871853,https://openalex.org/A5088428434,1,147,2020,2020
https://openalex.org/A5001871853,https://openalex.org/A5100419488,1,147,2020,2020
https://openalex.org/A5001893254,https://openalex.org/A5014225491,1,346,2019,2019
https://openalex.org/A5001893254,https://openalex.org/A5021748653,1,346,2019,2019
https://openalex.org/A5001893254,https://openalex.org/A5029816839,1,346,2019,2019
https://openalex.org/A5001893254,https://openalex.org/A5031911856,1,346,2019,2019
https://openalex.org/A5001893254,https://openalex.org/A5035075709,1,346,2019,2019
https://openalex.org/A5001893254,https://openalex.org/A5066190933,1,346,2019,2019
